,Unnamed: 0,name,Prediction result,pro non_persion
8665,8665,mai hung chi,1,0.0778418779373169
8666,8666,dang thi son,1,0.0026048421859741
8667,8667,bui duc mau,1,0.0316527485847473
8668,8668,nguyen thi nam,1,0.0007914900779724
8669,8669,hoang thi huyen,1,0.0009474158287048
8670,8670,le minh thanh,1,0.0022599697113037
8671,8671,pham ha anh tuan,1,0.0280958414077758
8672,8672,le pham thuc quyen,1,0.0011722445487976
8673,8673,ta van son,1,0.0027737021446228
8674,8674,dao thi hang,1,0.0017594099044799
8675,8675,cty cp duoc pham nibifa,0,0.9999566078186036
8676,8676,tran thi to quyen,1,0.0004616975784301
8677,8677,nguyen thi thuy,1,0.000886857509613
8678,8678,nguyen hao nhi,1,0.0011425018310546
8679,8679,nong thi huong giang,1,0.0592526793479919
8680,8680,ha thi hanh,1,0.0050169229507446
8681,8681,le dang linh chi,1,0.0508935451507568
8682,8682,lu thi phuong,1,0.0011078715324401
8683,8683,pham thi hieu,1,0.0019161701202392
8684,8684,vu thi ngoc,1,0.0007859468460083
8685,8685,vu van huong,1,0.0027270913124084
8686,8686,ct cp xl dien & dt- xd hai duong,0,0.999999701976776
8687,8687,ma van hung,1,0.0064384937286376
8688,8688,pham thien,1,0.0114939212799072
8689,8689,nguyen thi sen,1,0.002358078956604
8690,8690,dang dong dien,1,0.262675940990448
8691,8691,nguyen van tuan,1,0.0012340545654296
8692,8692,nguyen minh hau,1,0.0006790161132812
8693,8693,vi thi le,1,0.0021300315856933
8694,8694,quang van dinh,1,0.0060927271842956
8695,8695,van thi thuy an,1,0.001953125
8696,8696,phan bao khanh,1,0.017684519290924
8697,8697,doan xuan si,1,0.0038870573043823
8698,8698,tran duc tinh,1,0.0069537758827209
8699,8699,trieu thi huong,1,0.0007100105285644
8700,8700,do manh cuong,1,0.0073451995849609
8701,8701,nguyen thi song uyen,1,0.0008571147918701
8702,8702,ly van thang,1,0.0089527964591979
8703,8703,nguyen thi bich van,1,0.0037910938262939
8704,8704,nguyen thi tra my,1,0.0038803815841674
8705,8705,dinh thanh danh,1,0.0516707897186279
8706,8706,nguyen hong thanh,1,0.001967966556549
8707,8707,phan van bach,1,0.0446243286132812
8708,8708,tran quang minh,1,0.0004607439041137
8709,8709,le thi hong han,1,0.001494288444519
8710,8710,hoang thi quyen,1,0.0005518794059753
8711,8711,nguyen van hai,1,0.0014249086380004
8712,8712,nguyen tien giang,1,0.0255699753761291
8713,8713,luong van thach,1,0.0187077522277832
8714,8714,le thanh tung,1,0.0022108554840087
8715,8715,le thi diem huong,1,0.0095522403717041
8716,8716,le thanh tung,1,0.0022108554840087
8717,8717,dang thi phu,1,0.002590000629425
8718,8718,nguyen thi my duyen,1,0.0033738613128662
8719,8719,nguyen dinh dat,1,0.0010298490524291
8720,8720,nguyen ngoc vien,1,0.0015304684638977
8721,8721,hoang thi thanh huyen,1,0.0010465383529663
8722,8722,nguyen tien dung,1,0.0009923577308654
8723,8723,tran thi thuy hang,1,0.0007312893867492
8724,8724,ho thi ha,1,0.0030736327171325
8725,8725,dang xuan duong,1,0.0069811940193176
8726,8726,ly thi phuong,1,0.0022311210632324
8727,8727,vu xuan giang,1,0.0749069452285766
8728,8728,nguyen thi huyen,1,0.0009377598762512
8729,8729,ngo thi ngoc truc,1,0.0063589215278625
8730,8730,nguyen tuan anh,1,0.001770794391632
8731,8731,ho ngoc son,1,0.0060568451881408
8732,8732,sung thi hoang,1,0.0039122104644775
8733,8733,mui thi thu le,1,0.0031474232673645
8734,8734,mac van minh,1,0.0073370933532714
8735,8735,nguyen dinh tuong,1,0.000635802745819
8736,8736,nguyen van thuan,1,0.0012968778610229
8737,8737,phan van thanh,1,0.0048218965530395
8738,8738,tong van cuong,1,0.0060133934020996
8739,8739,truong yen thanh,1,0.0107287168502807
8740,8740,nguyen thi yen,1,0.0009377598762512
8741,8741,truong thi dao,1,0.0017271041870117
8742,8742,ct tnhh tm va dv thang long,0,0.99997478723526
8743,8743,ta nhu cau,1,0.1068441867828369
8744,8744,truong thi moi,1,0.0019503831863403
8745,8745,hoang thi quynh trang,1,0.0020918846130371
8746,8746,vu phien du,1,0.0073044300079345
8747,8747,le thi hon,1,0.0018861293792724
8748,8748,huynh ngoc thach,1,0.0338153839111328
8749,8749,vuong quoc anh,1,0.0010381937026977
8750,8750,tran thi thoa,1,0.003425121307373
8751,8751,nguyen thanh cong,1,0.0027857422828674
8752,8752,phan quoc viet,1,0.0009430050849914
8753,8753,nguyen phuong thao,1,0.0010191798210144
8754,8754,trieu thi nhung,1,0.0005021095275878
8755,8755,tran huong giang,1,0.0052409768104553
8756,8756,lo viet son,1,0.0025210976600646
8757,8757,tran thi hong phan,1,0.0017987489700317
8758,8758,nguyen van cau,1,0.0016996264457702
8759,8759,hoang thi linh,1,0.0023781657218933
8760,8760,pham thi dung,1,0.0013067126274108
8761,8761,le van thanh dat,1,0.0015724897384643
8762,8762,chu hai ninh,1,0.1056478023529052
8763,8763,tran cong tai,1,0.0110899209976196
8764,8764,nguyen the khoa,1,0.001863956451416
8765,8765,nguyen xuan quy,1,0.0006294846534729
8766,8766,tran thi hoan,1,0.0018810629844665
8767,8767,huynh tan luon,1,0.0074031352996826
8768,8768,nguyen thi giang,1,0.0006423592567443
8769,8769,nguyen van toan,1,0.001396358013153
8770,8770,nguyen van thuan,1,0.0012968778610229
8771,8771,do thi thu,1,0.0009343028068542
8772,8772,nguyen kim hau,1,0.00119149684906
8773,8773,la duy dat,1,0.0549439191818237
8774,8774,nguyen van chi,1,0.0028438568115234
8775,8775,phan van quoc,1,0.0008782744407653
8776,8776,le thi hong ngoc,1,0.0008938908576965
8777,8777,bui van tien,1,0.0034030079841613
8778,8778,nguyen hoang nam,1,0.0011214613914489
8779,8779,do thi oanh,1,0.0016533136367797
8780,8780,vpsc,0,0.987101435661316
8781,8781,vu van luu,1,0.0024175643920898
8782,8782,trieu thi thoa,1,0.0036484003067016
8783,8783,duong quoc dat,1,0.0068009495735168
8784,8784,le hoang nam,1,0.0045157670974731
8785,8785,ubnd xa binh tan,0,0.8961053490638733
8786,8786,phung tien luan,1,0.0174441337585449
8787,8787,dinh van thanh,1,0.0056826472282409
8788,8788,vu thi mai,1,0.0006348490715026
8789,8789,nguyen phuc hau,1,0.0016661286354064
8790,8790,nong van kim,1,0.0072869658470153
8791,8791,vu trung thanh,1,0.0119937062263488
8792,8792,nguyen duy thai,1,0.0013503432273864
8793,8793,nguyen thi thanh ha,1,0.0007228255271911
8794,8794,tran thi huong,1,0.0011658072471618
8795,8795,le van nam,1,0.0014998912811279
8796,8796,dang tat luyen,1,0.0981740951538086
8797,8797,thao thi chi,1,0.0035714507102966
8798,8798,kieu thi hoa,1,0.0022124052047729
8799,8799,pham thi hong tham,1,0.0032845735549926
8800,8800,ha thi huong,1,0.003418743610382
8801,8801,luong thu hong,1,0.0236089825630188
8802,8802,luu thi phuong,1,0.0011078715324401
8803,8803,nguy ngoc tri,1,0.0017640590667724
8804,8804,nguyen van nhat,1,0.000995934009552
8805,8805,le kim sang,1,0.0004101395606994
8806,8806,nguyen dinh sinh,1,0.0023515820503234
8807,8807,hoang dieu huyen,1,0.0162580013275146
8808,8808,nguyen thi diep,1,0.0007692575454711
8809,8809,huynh kim trinh,1,0.0311070680618286
8810,8810,nguyen van tuan,1,0.0012340545654296
8811,8811,dong thi dung,1,0.0026854872703552
8812,8812,ton nu thao nguyen,1,0.2389329671859741
8813,8813,nguyen thi thuy an,1,0.0012829303741455
8814,8814,luong tan nhieu,1,0.0236614346504211
8815,8815,nguyen thi co,1,0.0384283065795898
8816,8816,luong thi hanh,1,0.0029408931732177
8817,8817,nguyen thanh phat,1,0.0012072324752807
8818,8818,nguyen thi thuy hang,1,0.0006952285766601
8819,8819,pham van dan,1,0.002925157546997
8820,8820,nguyen viet sy,1,0.0024192333221435
8821,8821,long thi mui,1,0.0027689337730407
8822,8822,le quy trong,1,0.0004313588142395
8823,8823,vu to oanh,1,0.071851909160614
8824,8824,tran tuan khanh,1,0.0097240209579467
8825,8825,nguyen duc toan,1,0.0018948316574096
8826,8826,luong thi thong ly,1,0.0210469961166381
8827,8827,pham van vuong,1,0.0015515089035034
8828,8828,ly kim uyen,1,0.0808314681053161
8829,8829,pham thu hien,1,0.0045099854469299
8830,8830,pham ngoc gon,1,0.2042683959007263
8831,8831,nong thi hanh,1,0.0034052729606628
8832,8832,le quoc hung,1,0.0010870695114135
8833,8833,doam  tham,1,0.1101170778274536
8834,8834,hoang duc duy,1,0.017110526561737
8835,8835,le van hai,1,0.0021193027496337
8836,8836,cu van hung,1,0.006000280380249
8837,8837,nguyen thi hang,1,0.0008167624473571
8838,8838,truong thi anh,1,0.0020177364349365
8839,8839,phan thuc dinh,1,0.0097938179969787
8840,8840,nguyen van long,1,0.0011944770812988
8841,8841,le thanh binh,1,0.0055668950080871
8842,8842,doan thi thanh thao,1,0.0053541660308837
8843,8843,phan thanh sang,1,0.0011270642280578
8844,8844,nguyen manh tien,1,0.0005415081977844
8845,8845,tran van nam,1,0.0036598443984985
8846,8846,duong van bao,1,0.0055102109909057
8847,8847,hoang thi lanh,1,0.0036372542381286
8848,8848,le thi minh y,1,0.0005730390548706
8849,8849,nguyen duy dung,1,0.0034656524658203
8850,8850,dao thi hong van,1,0.0027574300765991
8851,8851,nguyen van manh,1,0.0008923411369323
8852,8852,tran thi thu hang,1,0.0010470151901245
8853,8853,nguyen thi thanh nga,1,0.0021679997444152
8854,8854,nguyen thi thuy nga,1,0.0011703372001647
8855,8855,pham van hai,1,0.002925157546997
8856,8856,nguyen thi loan,1,0.0008689761161804
8857,8857,le thai cuong,1,0.0077426433563232
8858,8858,nguyen trong vinh,1,0.0005612969398498
8859,8859,cty tnhh dtu tm t&t toan cau,0,0.9999996423721312
8860,8860,tran phuong dung,1,0.001142144203186
8861,8861,nguyen van chien,1,0.0026452541351318
8862,8862,nguyen huu nam,1,0.0012305378913879
8863,8863,mai van thang,1,0.0038051605224609
8864,8864,nguyen van chinh,1,0.0014728307723999
8865,8865,tran the anh,1,0.0094919204711914
8866,8866,ho phuong thien,1,0.0025528669357299
8867,8867,tran thanh luan,1,0.0079615116119384
8868,8868,nguyen hong nga,1,0.0098223090171813
8869,8869,tran tan day,1,0.0147860646247863
8870,8870,nguyen thi anh,1,0.000886857509613
8871,8871,bui xuan thuy,1,0.0088338255882263
8872,8872,huynh my hanh,1,0.0279073119163513
8873,8873,nguyen thi thuy,1,0.000886857509613
8874,8874,truong ngoc quynh nhu,1,0.0026126503944396
8875,8875,truong tan truong,1,0.0300008654594421
8876,8876,nguyen phuong trinh,1,0.0005478262901306
8877,8877,le thi hoai,1,0.0018861293792724
8878,8878,le kieu hong nhi,1,0.2953150272369385
8879,8879,bui van phuc,1,0.0022796988487243
8880,8880,le ba son,1,0.0028885602951049
8881,8881,pham thanh cong,1,0.010298728942871
8882,8882,nguyen hoang dong,1,0.001328706741333
8883,8883,truong van ly,1,0.002300202846527
8884,8884,nguyen huu dat,1,0.0014576911926269
8885,8885,vu thi thuy,1,0.0006016492843627
8886,8886,bui thi hong,1,0.002704918384552
8887,8887,nguyen thi thuy trang,1,0.0005990266799926
8888,8888,vu cong tuyen,1,0.0260411500930786
8889,8889,dang thi nhu thao,1,0.0036938190460205
8890,8890,pham viet tinh,1,0.0068617463111877
8891,8891,tran quoc toan,1,0.0016134977340698
8892,8892,nguyen van hung,1,0.0011944770812988
8893,8893,dinh trong khoi,1,0.0715023875236511
8894,8894,le thi hang nga,1,0.0008695721626281
8895,8895,dang thi hien,1,0.004037320613861
8896,8896,nguyen trang dai,1,0.001303493976593
8897,8897,pham hai yen,1,0.0120934247970581
8898,8898,nguyen thi hoang anh,1,0.0009227991104125
8899,8899,le van thu,1,0.0019289851188659
8900,8900,tran manh hung,1,0.0017509460449218
8901,8901,bui van nghia,1,0.0549145340919494
8902,8902,hoi chu thap do h duong minh chau,0,0.9931513667106628
8903,8903,nguyen tan toan,1,0.0022599697113037
8904,8904,nguyen van thang,1,0.0011944770812988
8905,8905,mai thi thu ha,1,0.0017650127410888
8906,8906,hoang thi viet dung,1,0.006924033164978
8907,8907,truong thi my duyen,1,0.0098518729209899
8908,8908,nguyen quoc nam,1,0.0010994672775268
8909,8909,vo van hau,1,0.0057281255722045
8910,8910,vu thanh thien,1,0.0105068683624267
8911,8911,hoang ngoc boi,1,0.1117050647735595
8912,8912,hoang xuan thuc,1,0.0365868210792541
8913,8913,do xuan kien,1,0.0100473761558532
8914,8914,nguyen van phat,1,0.0015627741813659
8915,8915,nguyen huu dinh,1,0.0009524226188659
8916,8916,vu minh son,1,0.0012047290802001
8917,8917,phung thi thu quyen,1,0.000740110874176
8918,8918,pham thi thuy,1,0.0010158419609069
8919,8919,dau thi hien,1,0.0028408765792846
8920,8920,ngo van tuan phong,1,0.0088698863983154
8921,8921,nguyen tuan linh,1,0.0012235045433044
8922,8922,vo thien an,1,0.0232791304588317
8923,8923,nguyen van chinh,1,0.0014728307723999
8924,8924,nguyen xuan hoa,1,0.0032335519790649
8925,8925,duong van hung,1,0.0046219825744628
8926,8926,nguyen thi lan,1,0.0009377598762512
8927,8927,nguyen thi vinh,1,0.0004045367240905
8928,8928,ngo thi xuan hong,1,0.0030751824378967
8929,8929,nguyen thi tuyet,1,0.0009688138961791
8930,8930,nguyen van dip,1,0.209683358669281
8931,8931,duong van hoi,1,0.0086972713470458
8932,8932,pham van anh,1,0.002925157546997
8933,8933,mai thanh cuong,1,0.0079577565193176
8934,8934,hoang tien dat,1,0.0459493994712829
8935,8935,nguyen minh dat,1,0.0006790161132812
8936,8936,bui thi than,1,0.0012814998626708
8937,8937,tran quang phuoc,1,0.000705599784851
8938,8938,nguyen dieu nhan,1,0.008515179157257
8939,8939,nguyen van hung,1,0.0011944770812988
8940,8940,ho thi linh,1,0.0020092725753784
8941,8941,le thi ha phuong,1,0.0009870529174804
8942,8942,ha thanh tu,1,0.0673823952674865
8943,8943,phung thi huong,1,0.0036378502845764
8944,8944,nguyen thuy cam tu,1,0.0152997970581054
8945,8945,nguyen thi thu hang,1,0.000721275806427
8946,8946,do van doc,1,0.0278231501579284
8947,8947,nguyen minh duy,1,0.0006790161132812
8948,8948,pham thi hien,1,0.0019161701202392
8949,8949,nguyen huu thao,1,0.0009626150131225
8950,8950,nguyen viet quoc,1,0.0006749629974365
8951,8951,nguyen duy hai,1,0.0020445585250854
8952,8952,vu phuong hong,1,0.0018993020057678
8953,8953,le thi tuyet thanh,1,0.0047821998596191
8954,8954,ho van giang,1,0.0113256573677062
8955,8955,pham van hoang,1,0.003368318080902
8956,8956,tran anh tuan,1,0.0071044564247131
8957,8957,nguyen dang bao,1,0.0012437105178833
8958,8958,cong thuy duong,1,0.0279798507690429
8959,8959,le quang vinh,1,0.0002490878105163
8960,8960,lam thuc quyen,1,0.0005391240119934
8961,8961,nguyen van vuong,1,0.0014001727104187
8962,8962,pham thi nhung,1,0.0014460682868957
8963,8963,pham thi thu phuong,1,0.001454472541809
8964,8964,hoang the hung,1,0.0156368613243103
8965,8965,nguyen van trong,1,0.001303493976593
8966,8966,dinh hoang duc,1,0.0311295986175537
8967,8967,mai thi tra my,1,0.0198843479156494
8968,8968,vu huu minh,1,0.0198234319686889
8969,8969,lo van hiep,1,0.0089251995086669
8970,8970,nguyen thi huyen,1,0.0009377598762512
8971,8971,trinh tien quang,1,0.0003782510757446
8972,8972,luu van luong,1,0.0190728902816772
8973,8973,nguyen the anh,1,0.0009875297546386
8974,8974,mao nhut duong,1,0.4170352816581726
8975,8975,vu thi nhung,1,0.0011463165283203
8976,8976,phan van hung,1,0.0037727355957031
8977,8977,phan tran tuan hieu,1,0.0467166900634765
8978,8978,lo van thuy,1,0.0042459964752197
8979,8979,le thi ngoc lan,1,0.0015772581100463
8980,8980,dinh thi bich vy,1,0.0254512429237365
8981,8981,pham hong nghi,1,0.0078436136245727
8982,8982,huynh thi tong,1,0.0006835460662841
8983,8983,hoang thi phuong,1,0.0025647282600402
8984,8984,tran nguyen cuong,1,0.003211498260498
8985,8985,tran khanh huyen,1,0.0066825151443481
8986,8986,nguyen van thang,1,0.0011944770812988
8987,8987,ninh thi thuy tuong,1,0.0074773430824279
8988,8988,vu hoang minh,1,0.0076055526733398
8989,8989,nguyen tuan anh,1,0.001770794391632
8990,8990,vu van danh,1,0.0032154321670532
8991,8991,duong thi khanh ly,1,0.0068970918655395
8992,8992,bui thi khanh linh,1,0.0037286281585693
8993,8993,nguyen van hop,1,0.0022545456886291
8994,8994,le phong nha,1,0.0174307823181152
8995,8995,truong gia nghia,1,0.2216947674751281
8996,8996,nguyen manh dung,1,0.0005589127540588
8997,8997,le thi thanh thuy,1,0.0009536147117614
8998,8998,hoang thi xuan mai,1,0.0059674382209777
8999,8999,doan thi thanh trang,1,0.0035225749015808
9000,9000,cty cp tm va dt sai gon - ha noi,0,0.9999999403953552
9001,9001,hoang thi van anh,1,0.0013900995254516
9002,9002,duong van vinh,1,0.0024813413619995
9003,9003,vu mai huong,1,0.0091397762298583
9004,9004,cao van tuan,1,0.008400559425354
9005,9005,le van quang,1,0.0005167722702026
9006,9006,duong thanh bac,1,0.0107799172401428
9007,9007,phan thi tra my,1,0.0086240172386169
9008,9008,nguyen thi giang,1,0.0006423592567443
9009,9009,le van thinh,1,0.0105002522468566
9010,9010,pham thi thuy,1,0.0010158419609069
9011,9011,trinh thi mui,1,0.0004518628120422
9012,9012,nguyen hieu vy,1,0.0019470453262329
9013,9013,pham minh sang,1,0.0005059242248535
9014,9014,duong thanh kinh,1,0.1769763827323913
9015,9015,nguyen van huyen,1,0.0014249086380004
9016,9016,tran hoang phuc,1,0.0021389126777648
9017,9017,nguyen thanh cong,1,0.0027857422828674
9018,9018,trinh dinh truc,1,0.1087919473648071
9019,9019,mai hoang ngoc bich,1,0.2358157038688659
9020,9020,ho phuc hau,1,0.0286617875099182
9021,9021,nguyen duc tien,1,0.0015429258346557
9022,9022,tang yen nhi,1,0.0731491446495056
9023,9023,duong ngoc kieu thanh,1,0.0396528840065002
9024,9024,nguyen van linh,1,0.0009309649467468
9025,9025,le thi bich tuyen,1,0.0022379159927368
9026,9026,ngo ngoc tuyen,1,0.0182172656059265
9027,9027,pham minh quang,1,0.0005416274070739
9028,9028,vi van hai,1,0.0080200433731079
9029,9029,ho doan thi thanh nhan,1,0.1000071167945861
9030,9030,le thi dinh,1,0.0007786750793457
9031,9031,nguyen thi nhu nguyet,1,0.0069778561592102
9032,9032,nguyen trong hiep,1,0.0009315609931945
9033,9033,pham minh duc,1,0.0046738386154174
9034,9034,tran duc huy hoang,1,0.1302950382232666
9035,9035,tran hong phat,1,0.0042594671249389
9036,9036,do van nam,1,0.0027422308921813
9037,9037,lam thanh binh,1,0.03729909658432
9038,9038,nguyen khanh uyen,1,0.0302570462226867
9039,9039,nguyen thi ut thao,1,0.356544554233551
9040,9040,phan thanh truc,1,0.0085675716400146
9041,9041,nguyen thi my tien,1,0.0018046498298645
9042,9042,nguyen thi hien,1,0.0011124014854431
9043,9043,nguyen ha trang,1,0.001232624053955
9044,9044,nguyen thi nga,1,0.0013218522071838
9045,9045,truong thi hai yen,1,0.0015216469764709
9046,9046,le van tien,1,0.0016913414001464
9047,9047,phung thi thuy linh,1,0.0056025981903076
9048,9048,trinh vuong an,1,0.0057418346405029
9049,9049,do thi hai yen,1,0.0014150142669677
9050,9050,nguyen thi minh huong,1,0.0004350543022155
9051,9051,luong thi my hang,1,0.0021606683731079
9052,9052,duong truong loc,1,0.0213959217071533
9053,9053,nguyen vu hot,1,0.0032104849815368
9054,9054,nguyen duc long,1,0.0012437105178833
9055,9055,le hoang son,1,0.0009397864341735
9056,9056,nguyen thi anh thu,1,0.0007228255271911
9057,9057,phan ngoc hung,1,0.0028696656227111
9058,9058,vu ngoc diep,1,0.0228278040885925
9059,9059,chu thi hau,1,0.0021026134490966
9060,9060,ngo minh tuan,1,0.0065889954566955
9061,9061,nguyen cong luc,1,0.0038250684738159
9062,9062,dinh quoc anh,1,0.0012552738189697
9063,9063,vu van nam,1,0.0022763609886169
9064,9064,tran pham duy huan,1,0.0115085840225219
9065,9065,nguyen thi hang,1,0.0008167624473571
9066,9066,do thi lien,1,0.0008591413497924
9067,9067,nguyen manh cuong,1,0.0010039210319519
9068,9068,nguyen thi quyen,1,0.000516653060913
9069,9069,bui thi minh khue,1,0.0085052251815795
9070,9070,tran thi hien,1,0.0014083981513977
9071,9071,luu minh hoang,1,0.0067884922027587
9072,9072,tran huu dung,1,0.0027759075164794
9073,9073,phan thi tuyet,1,0.0015954375267028
9074,9074,dang thi huong giang,1,0.0046437382698059
9075,9075,hoang duc long,1,0.0445554852485656
9076,9076,bui thi thu giang,1,0.0267587304115295
9077,9077,bui tuan thanh,1,0.0053310990333557
9078,9078,nguyen xuan tuong,1,0.0020184516906738
9079,9079,le thanh sy,1,0.0011368989944458
9080,9080,tran ha quoc tuan,1,0.0015079975128173
9081,9081,nguyen thi huyen,1,0.0009377598762512
9082,9082,dao van phuong,1,0.0018059611320495
9083,9083,vu duc huy,1,0.0141382217407226
9084,9084,vi thi lan anh,1,0.0035106539726257
9085,9085,le manh thang,1,0.00111585855484
9086,9086,nguyen van dao,1,0.0014249086380004
9087,9087,le van thanh,1,0.0019289851188659
9088,9088,luong thi phanh,1,0.0016260147094726
9089,9089,tran dang khoa,1,0.0061475038528442
9090,9090,nguyen anh tuan,1,0.0013651251792907
9091,9091,le thi tuong vy,1,0.0007622241973876
9092,9092,ma van chung,1,0.0145536661148071
9093,9093,tran thi lan anh,1,0.0012195706367492
9094,9094,nguyen thi khanh huyen,1,0.0020638704299926
9095,9095,do thi hang,1,0.0017594099044799
9096,9096,huynh thi thanh nhanh,1,0.0188126564025878
9097,9097,huynh nguyen nhu,1,0.0059465765953063
9098,9098,huynh tien tuoi,1,0.206015944480896
9099,9099,do van tuan,1,0.0033552646636962
9100,9100,dinh van truong,1,0.0022042989730834
9101,9101,nguyen van doan,1,0.0013205409049987
9102,9102,nguyen xuan giang,1,0.0164963006973266
9103,9103,pham thi tu anh,1,0.0008893609046936
9104,9104,chau ngoc dai long,1,0.3273329138755798
9105,9105,nguyen thi tot,1,0.0041043758392333
9106,9106,cao duy hung,1,0.0099517107009887
9107,9107,nguyen xuan ly,1,0.0024384260177612
9108,9108,nguyen thi hang,1,0.0008167624473571
9109,9109,pham thi quynh nhu,1,0.0005085468292236
9110,9110,nguyen thi thuy,1,0.000886857509613
9111,9111,pham van hoat,1,0.0046241283416748
9112,9112,tran thi thanh dung,1,0.0016584396362304
9113,9113,lu thi lien,1,0.0015586018562316
9114,9114,le dinh an,1,0.0069021582603454
9115,9115,vu thi hai yen,1,0.0023128986358642
9116,9116,nong duy khanh,1,0.0471275448799133
9117,9117,nguyen van son,1,0.0007933974266052
9118,9118,nguyen ngoc thanh,1,0.0022774338722229
9119,9119,nguyen van nghia,1,0.0208582282066345
9120,9120,ho van thao,1,0.0115283727645874
9121,9121,nguyen thi bich ngoc,1,0.002737283706665
9122,9122,le thi ha,1,0.0011919736862182
9123,9123,nguyen tang cuong,1,0.0020076036453247
9124,9124,lam ngoc phuong,1,0.0032591223716735
9125,9125,le huu thong,1,0.024973452091217
9126,9126,nguyen van hoe,1,0.2047980427742004
9127,9127,ngo chi cuong,1,0.0358356237411499
9128,9128,duong thi dieu huong,1,0.0099152326583862
9129,9129,luong van duc,1,0.004145324230194
9130,9130,nguyen van hiep,1,0.0013871192932128
9131,9131,tran xuan vien,1,0.0055303573608398
9132,9132,pham thi nhung,1,0.0014460682868957
9133,9133,mai thi hong phuong,1,0.0036247372627258
9134,9134,nguyen minh thuan,1,0.0004482865333557
9135,9135,tran thi thoan,1,0.0029378533363342
9136,9136,tran thi thuy linh,1,0.0017809271812438
9137,9137,nguyen viet hiep,1,0.0485727190971374
9138,9138,huynh thi hong nhung,1,0.0058348774909973
9139,9139,doan quoc bao,1,0.0029278993606567
9140,9140,hoang ngoc dong,1,0.041369080543518
9141,9141,doan thi thu hoai,1,0.002825379371643
9142,9142,ho thu hang,1,0.0137203931808471
9143,9143,tran van hanh,1,0.0051667690277099
9144,9144,dinh thi nang,1,0.0028008222579956
9145,9145,nguyen thi thuong,1,0.0010132193565368
9146,9146,pham thi thu hien,1,0.0011190772056579
9147,9147,nguyen duc long,1,0.0012437105178833
9148,9148,nguyen van manh,1,0.0008923411369323
9149,9149,mai thi xuan thi,1,0.0046086311340332
9150,9150,trinh thi trang,1,0.0008298158645629
9151,9151,pham van chien,1,0.0045781731605529
9152,9152,trieu ngoc tu,1,0.0069112181663513
9153,9153,pham thi hien thao,1,0.0020262598991394
9154,9154,nguyen thi hong hanh,1,0.0013670325279235
9155,9155,nguyen duc mung,1,0.0509626269340515
9156,9156,tran thi thu thuy,1,0.0019945502281188
9157,9157,le duy cong,1,0.009420096874237
9158,9158,tran phuc duy,1,0.0044639110565185
9159,9159,tran thi hue,1,0.0014659166336059
9160,9160,nguyen hai tan,1,0.001325249671936
9161,9161,gf education invest corp,0,0.983599066734314
9162,9162,nguyen thanh long,1,0.0010138154029846
9163,9163,pham dieu linh,1,0.0508151650428772
9164,9164,tran thi quynh,1,0.0005623698234558
9165,9165,truong quang nhan,1,0.0053768157958984
9166,9166,le thi hong nhung,1,0.0019329190254211
9167,9167,trinh minh tien,1,0.0042487382888793
9168,9168,nguyen cong huynh,1,0.0036121606826782
9169,9169,hoang van soanh,1,0.0136155486106872
9170,9170,luc quoc khanh,1,0.0056286454200744
9171,9171,dao duy hao,1,0.041313886642456
9172,9172,trinh thi to uyen,1,0.0077042579650878
9173,9173,tran thien kim,1,0.0053741335868835
9174,9174,la van phuc,1,0.0063695311546325
9175,9175,le minh tap,1,0.0137404203414917
9176,9176,ngo thi hoa,1,0.0015825033187866
9177,9177,diep van tien,1,0.0743292570114135
9178,9178,nguyen thi kieu chinh,1,0.0167046189308166
9179,9179,nguyen duc thanh,1,0.0013503432273864
9180,9180,hoang van trieu,1,0.0070825815200805
9181,9181,tran thi tam,1,0.0010372400283813
9182,9182,dao quang huy,1,0.0004667043685913
9183,9183,than van xuan,1,0.0123273730278015
9184,9184,nguyen dinh qui,1,0.0003168582916259
9185,9185,nguyen quang phu,1,0.0006294846534729
9186,9186,tran van huong,1,0.002300202846527
9187,9187,tran ngoc tam,1,0.0031448602676391
9188,9188,pham van phap,1,0.007327914237976
9189,9189,do thi thuy,1,0.0005023479461669
9190,9190,doan ngoc manh,1,0.0104771256446838
9191,9191,tran thanh binh,1,0.0084410905838012
9192,9192,nguyen van tuan,1,0.0012340545654296
9193,9193,pham dieu linh,1,0.0508151650428772
9194,9194,le xuan hong,1,0.0052526593208312
9195,9195,dinh si,1,0.0071473717689514
9196,9196,le thi phuong,1,0.0008274912834167
9197,9197,bui thi nhu thao,1,0.0008186697959899
9198,9198,truong nu nhu tuyen,1,0.0993365049362182
9199,9199,tran thi thu hang,1,0.0010470151901245
9200,9200,nguyen huy van,1,0.0014249086380004
9201,9201,tran van dung,1,0.0038910508155822
9202,9202,pham thi my phung,1,0.0059656500816345
9203,9203,bui thi kim lieu,1,0.0071182250976562
9204,9204,pham huu hung,1,0.0058189034461975
9205,9205,vu van loi,1,0.0032154321670532
9206,9206,do tuan anh,1,0.009996473789215
9207,9207,vu khanh van,1,0.0075238347053527
9208,9208,tran thi cuc,1,0.0020185708999633
9209,9209,bui thi khuyen,1,0.0011747479438781
9210,9210,tran ngoc anh,1,0.0023341178894042
9211,9211,le quoc tuan,1,0.000884473323822
9212,9212,nguyen thi thuy di,1,0.000900387763977
9213,9213,ta thi thom,1,0.0093915462493896
9214,9214,nguyen dang linh,1,0.0008124709129333
9215,9215,nguyen thi thu,1,0.000886857509613
